,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
163,2016-07-02,1.9989854008286736,5.996554305713909,6.919876327332186,1.980755923394125,2.017180734923964,-0.002079232660924353,-0.002079232660924353,-0.002079232660924353,-0.06843353224369819,-0.06843353224369819,-0.06843353224369819,-0.018013732038650497,-0.018013732038650497,-0.018013732038650497,-0.04834056754412333,-0.04834056754412333,-0.04834056754412333,0.0,0.0,0.0,6.437805807545973
164,2016-07-03,1.9988570892731472,6.233012044200194,7.183691038953854,1.9804461483902154,2.0172827320856936,-0.001921247523071885,-0.001921247523071885,-0.001921247523071885,-0.04750402439949293,-0.04750402439949293,-0.04750402439949293,0.001918413791080877,0.001918413791080877,0.001918413791080877,-0.04750119066750192,-0.04750119066750192,-0.04750119066750192,0.0,0.0,0.0,6.712042716433631
165,2016-07-04,1.9987287777176206,6.459028437728072,7.536488787364469,1.9800555792185999,2.017362711197773,-0.0016156796549329335,-0.0016156796549329335,-0.0016156796549329335,-0.029681466718931064,-0.029681466718931064,-0.029681466718931064,0.018613968088353194,0.018613968088353194,0.018613968088353194,-0.04667975515235133,-0.04667975515235133,-0.04667975515235133,0.0,0.0,0.0,6.954601842141702
166,2016-07-05,1.998600466162094,6.354902639403762,7.358413170382372,1.9796725201990484,2.01739450947024,-0.0017343216644550956,-0.0017343216644550956,-0.0017343216644550956,-0.04052967581573414,-0.04052967581573414,-0.04052967581573414,0.007083884494679367,0.007083884494679367,0.007083884494679367,-0.04587923864595841,-0.04587923864595841,-0.04587923864595841,0.0,0.0,0.0,6.804593080515784
167,2016-07-06,1.9984721546065674,6.240446762828036,7.16011310938107,1.9793319283417148,2.017420687556772,-0.0021590101562896768,-0.0021590101562896768,-0.0021590101562896768,-0.050252046217457345,-0.050252046217457345,-0.050252046217457345,-0.002992764232697934,-0.002992764232697934,-0.002992764232697934,-0.045100271828469735,-0.045100271828469735,-0.045100271828469735,0.0,0.0,0.0,6.672835216353518
168,2016-07-07,1.998343843051041,6.227333232536045,7.1493939638233845,1.978997038807046,2.017446865643303,-0.002075155472866975,-0.002075155472866975,-0.002075155472866975,-0.049623389068720165,-0.049623389068720165,-0.049623389068720165,-0.003207060000001625,-0.003207060000001625,-0.003207060000001625,-0.04434117359585156,-0.04434117359585156,-0.04434117359585156,0.0,0.0,0.0,6.6804092392595384
169,2016-07-08,1.9982155314955143,6.250248881746168,7.208275281462546,1.9786697668485034,2.017467587037069,-0.0007148565541959363,-0.0007148565541959363,-0.0007148565541959363,-0.04771563990463696,-0.04771563990463696,-0.04771563990463696,-0.0034027101027665953,-0.0034027101027665953,-0.0034027101027665953,-0.04359807324767443,-0.04359807324767443,-0.04359807324767443,0.0,0.0,0.0,6.705106489717183
170,2016-07-09,1.998087219939988,6.074445711853961,7.03338866464721,1.9783938124427494,2.017611783040915,0.001836630171974519,0.001836630171974519,0.001836630171974519,-0.05904221728466536,-0.05904221728466536,-0.05904221728466536,-0.01801373203864713,-0.01801373203864713,-0.01801373203864713,-0.04286511541799275,-0.04286511541799275,-0.04286511541799275,0.0,0.0,0.0,6.554263278615585
171,2016-07-10,1.9979589083844616,6.410342585411158,7.345162927572059,1.9781231223602553,2.017649094314978,0.0045378817014417525,0.0045378817014417525,0.0045378817014417525,-0.035678445176892434,-0.035678445176892434,-0.035678445176892434,0.0019184137910601565,0.0019184137910601565,0.0019184137910601565,-0.042134740669394335,-0.042134740669394335,-0.042134740669394335,0.0,0.0,0.0,6.866639570019554
172,2016-07-11,1.997830596828935,6.6172882108466595,7.659848175949717,1.9777917328701546,2.0176872870246396,0.006114476675855975,0.006114476675855975,0.006114476675855975,-0.016669587314017548,-0.016669587314017548,-0.016669587314017548,0.018613968088333113,0.018613968088333113,0.018613968088333113,-0.041398032078206644,-0.041398032078206644,-0.041398032078206644,0.0,0.0,0.0,7.131542748301278
173,2016-07-12,1.997702285273408,6.473888606225496,7.504272327007311,1.977421669802981,2.0177394902263037,0.005976353612713143,0.005976353612713143,0.005976353612713143,-0.027584877749898807,-0.027584877749898807,-0.027584877749898807,0.007083884494642353,0.007083884494642353,0.007083884494642353,-0.04064511585725431,-0.04064511585725431,-0.04064511585725431,0.0,0.0,0.0,6.976838742437102
174,2016-07-13,1.9975739737178817,6.35758504890907,7.3892037377778435,1.9770415222862425,2.017791693427968,0.004541223008990794,0.004541223008990794,0.004541223008990794,-0.038317143388692035,-0.038317143388692035,-0.038317143388692035,-0.0029927642326962687,-0.0029927642326962687,-0.0029927642326962687,-0.03986560216498655,-0.03986560216498655,-0.03986560216498655,0.0,0.0,0.0,6.828005738289254
175,2016-07-14,1.9974456621623553,6.3566397059090844,7.327060677921078,1.9767231162910615,2.0178235032930383,0.002746709100562854,0.002746709100562854,0.002746709100562854,-0.03950940169890237,-0.03950940169890237,-0.03950940169890237,-0.0032070600000068663,-0.0032070600000068663,-0.0032070600000068663,-0.03904905079945836,-0.03904905079945836,-0.03904905079945836,0.0,0.0,0.0,6.810923900203139
176,2016-07-15,1.9973173506068287,6.32069439187569,7.319182637493669,1.9763310039450444,2.017982737285875,0.0012701678054353781,0.0012701678054353781,0.0012701678054353781,-0.04031798781734777,-0.04031798781734777,-0.04031798781734777,-0.0034027101027770505,-0.0034027101027770505,-0.0034027101027770505,-0.038185445520006106,-0.038185445520006106,-0.038185445520006106,0.0,0.0,0.0,6.799095128556905
177,2016-07-16,1.9971890390513019,6.118593077627907,7.112749942397401,1.9759298397592855,2.0182340695771783,0.00017881986136843576,0.00017881986136843576,0.00017881986136843576,-0.05510057248925314,-0.05510057248925314,-0.05510057248925314,-0.018013732038656857,-0.018013732038656857,-0.018013732038656857,-0.03726566031196471,-0.03726566031196471,-0.03726566031196471,0.0,0.0,0.0,6.600482679595472
178,2016-07-17,1.9970607274957755,6.403458714360329,7.389372323031059,1.9755332014933977,2.0183330320284094,-0.0007584291047697057,-0.0007584291047697057,-0.0007584291047697057,-0.03512191634020468,-0.03512191634020468,-0.03512191634020468,0.0019184137910754665,0.0019184137910754665,0.0019184137910754665,-0.03628190102651045,-0.03628190102651045,-0.03628190102651045,0.0,0.0,0.0,6.868324071911938
179,2016-07-18,1.996932415940249,6.61573165088279,7.665096920694963,1.9751451051579654,2.0184192970070516,-0.0015388997569226557,-0.0015388997569226557,-0.0015388997569226557,-0.018153038156206024,-0.018153038156206024,-0.018153038156206024,0.018613968088321088,0.018613968088321088,0.018613968088321088,-0.03522810648760445,-0.03522810648760445,-0.03522810648760445,0.0,0.0,0.0,7.104170639479008
180,2016-07-19,1.9968041043847224,6.461277414905644,7.4805561807743315,1.9748836634754585,2.0184263347706772,-0.0017987830158769811,-0.0017987830158769811,-0.0017987830158769811,-0.02881519286487013,-0.02881519286487013,-0.02881519286487013,0.0070838844946422485,0.0070838844946422485,0.0070838844946422485,-0.0341002943436354,-0.0341002943436354,-0.0341002943436354,0.0,0.0,0.0,6.953643793379024
181,2016-07-20,1.996675792829196,6.358546093502498,7.365707279327328,1.9746551476490428,2.018411867758682,-0.0012439995803606519,-0.0012439995803606519,-0.0012439995803606519,-0.037133602430472895,-0.037133602430472895,-0.037133602430472895,-0.0029927642326765804,-0.0029927642326765804,-0.0029927642326765804,-0.03289683861743567,-0.03289683861743567,-0.03289683861743567,0.0,0.0,0.0,6.838251209065317
182,2016-07-21,1.9965474812736692,6.4069573025364095,7.443278439599808,1.974368341137859,2.0184176246425323,-0.000161053858641346,-0.000161053858641346,-0.000161053858641346,-0.034986781884192464,-0.034986781884192464,-0.034986781884192464,-0.003207060000006763,-0.003207060000006763,-0.003207060000006763,-0.03161866802554436,-0.03161866802554436,-0.03161866802554436,0.0,0.0,0.0,6.86677600476657
183,2016-07-22,1.9964191697181428,6.439485572106005,7.418218321306747,1.974122802503708,2.0185937321349448,0.0006059082703136189,0.0006059082703136189,0.0006059082703136189,-0.03306617846301852,-0.03306617846301852,-0.03306617846301852,-0.003402710102757958,-0.003402710102757958,-0.003402710102757958,-0.030269376630574184,-0.030269376630574184,-0.030269376630574184,0.0,0.0,0.0,6.892302555099834
184,2016-07-23,1.9962908581626162,6.257967569072299,7.227437040498108,1.9739877908419883,2.0186764977237797,0.0003070032316450855,0.0003070032316450855,0.0003070032316450855,-0.04656196999087777,-0.04656196999087777,-0.04656196999087777,-0.01801373203864325,-0.01801373203864325,-0.01801373203864325,-0.028855241183879613,-0.028855241183879613,-0.028855241183879613,0.0,0.0,0.0,6.708260135721767
185,2016-07-24,1.9961625466070898,6.489866000835905,7.513781123167416,1.9738721948493003,2.0186934277335458,-0.0010030103772176748,-0.0010030103772176748,-0.0010030103772176748,-0.0264697391083274,-0.0264697391083274,-0.0264697391083274,0.0019184137910907783,0.0019184137910907783,0.0019184137910907783,-0.027385142522200503,-0.027385142522200503,-0.027385142522200503,0.0,0.0,0.0,6.9819248468389015
186,2016-07-25,1.9960342350515632,6.738880028659804,7.771712724617114,1.9737665700035123,2.018710357743312,-0.002401934362695282,-0.002401934362695282,-0.002401934362695282,-0.00965835778308741,-0.00965835778308741,-0.00965835778308741,0.018613968088347775,0.018613968088347775,0.018613968088347775,-0.025870391508739907,-0.025870391508739907,-0.025870391508739907,0.0,0.0,0.0,7.2192843122343735
187,2016-07-26,1.9959059234960366,6.58300334123586,7.630040475670933,1.9735248628981874,2.0187092837304115,-0.00282421710633809,-0.00282421710633809,-0.00282421710633809,-0.02006479576950225,-0.02006479576950225,-0.02006479576950225,0.007083884494623688,0.007083884494623688,0.007083884494623688,-0.024324463157787843,-0.024324463157787843,-0.024324463157787843,0.0,0.0,0.0,7.06998585193645
188,2016-07-27,1.99577761194051,6.485342966186273,7.525991005458795,1.9732236340401594,2.0187338438613747,-0.0019637747706768333,-0.0019637747706768333,-0.0019637747706768333,-0.027719184656884152,-0.027719184656884152,-0.027719184656884152,-0.00299276423268468,-0.00299276423268468,-0.00299276423268468,-0.022762645653522644,-0.022762645653522644,-0.022762645653522644,0.0,0.0,0.0,6.96192686033996
189,2016-07-28,1.9956493003849836,6.492192150252207,7.523325349360311,1.9729034229039197,2.0188522131984774,-0.0005422512303904479,-0.0005422512303904479,-0.0005422512303904479,-0.024950925100882433,-0.024950925100882433,-0.024950925100882433,-0.0032070600000054204,-0.0032070600000054204,-0.0032070600000054204,-0.021201613870486562,-0.021201613870486562,-0.021201613870486562,0.0,0.0,0.0,6.99962099601761
190,2016-07-29,1.9955209888294572,6.533118321902684,7.557563607851944,1.9725922449298947,2.0188653351672348,0.00031225967590366285,0.00031225967590366285,0.00031225967590366285,-0.02274939005932608,-0.02274939005932608,-0.02274939005932608,-0.0034027101027663837,-0.0034027101027663837,-0.0034027101027663837,-0.01965893963246336,-0.01965893963246336,-0.01965893963246336,0.0,0.0,0.0,7.029559919328007
191,2016-07-30,1.9953926772739305,6.355649576451959,7.347402301284973,1.9722938382954673,2.019091630409635,1.9163632237256302e-05,1.9163632237256302e-05,1.9163632237256302e-05,-0.036147121629231276,-0.036147121629231276,-0.036147121629231276,-0.018013732038652978,-0.018013732038652978,-0.018013732038652978,-0.01815255322281555,-0.01815255322281555,-0.01815255322281555,0.0,0.0,0.0,6.843265126906929
192,2016-07-31,1.9952643657184042,6.615894809234926,7.673146341518552,1.97199543166104,2.0193179256520355,-0.001025863388897342,-0.001025863388897342,-0.001025863388897342,-0.015807622105844882,-0.015807622105844882,-0.015807622105844882,0.0019184137911060872,0.0019184137911060872,0.0019184137911060872,-0.016700172508053633,-0.016700172508053633,-0.016700172508053633,0.0,0.0,0.0,7.125814109599674
193,2016-08-01,1.9951360541628773,6.823604092719177,7.929844993057917,1.9716970250266124,2.019544220894436,-0.0019072657421791788,-0.0019072657421791788,-0.0019072657421791788,0.0013879849511926196,0.0013879849511926196,0.0013879849511926196,0.018613968088327697,0.018613968088327697,0.018613968088327697,-0.015318717394955899,-0.015318717394955899,-0.015318717394955899,0.0,0.0,0.0,7.373594243317108
194,2016-08-02,1.995007742607351,6.673413042392677,7.768685089153665,1.971444921837778,2.0197669279079644,-0.0020639876831386496,-0.0020639876831386496,-0.0020639876831386496,-0.009003831350645215,-0.009003831350645215,-0.009003831350645215,0.007083884494663121,0.007083884494663121,0.007083884494663121,-0.014023728162169685,-0.014023728162169685,-0.014023728162169685,0.0,0.0,0.0,7.221372482366677
195,2016-08-03,1.9948794310518243,6.598398404277379,7.633664216456905,1.9712115605884983,2.01996911088572,-0.001741222665974072,-0.001741222665974072,-0.001741222665974072,-0.01756279335746532,-0.01756279335746532,-0.01756279335746532,-0.002992764232683018,-0.002992764232683018,-0.002992764232683018,-0.012828806458808236,-0.012828806458808236,-0.012828806458808236,0.0,0.0,0.0,7.098218065315406
196,2016-08-04,1.9947511194962975,6.605130422576326,7.669475764198662,1.9709781993392186,2.020124550129405,-0.0016085980344590217,-0.0016085980344590217,-0.0016085980344590217,-0.016560755464774188,-0.016560755464774188,-0.016560755464774188,-0.0032070600000040786,-0.0032070600000040786,-0.0032070600000040786,-0.01174509743031109,-0.01174509743031109,-0.01174509743031109,0.0,0.0,0.0,7.111523766424444
197,2016-08-05,1.994622807940771,6.6005076948713,7.645495330483393,1.9707448380899386,2.0199754356586794,-0.0019491711137823344,-0.0019491711137823344,-0.0019491711137823344,-0.01613271173625302,-0.01613271173625302,-0.01613271173625302,-0.0034027101027788685,-0.0034027101027788685,-0.0034027101027788685,-0.010780830519691819,-0.010780830519691819,-0.010780830519691819,0.0,0.0,0.0,7.116699988053929
198,2016-08-06,1.9944944963852447,6.395885385853923,7.494225193773399,1.970511476840659,2.0199150817935316,-0.0022411369999999404,-0.0022411369999999404,-0.0022411369999999404,-0.0301958040600446,-0.0301958040600446,-0.0301958040600446,-0.01801373203864222,-0.01801373203864222,-0.01801373203864222,-0.009940935021402445,-0.009940935021402445,-0.009940935021402445,0.0,0.0,0.0,6.91898533766432
199,2016-08-07,1.994366184829718,6.71049890911491,7.780432184717406,1.970239703303344,2.0203911680281346,-0.0015751216392919122,-0.0015751216392919122,-0.0015751216392919122,-0.008883452322371128,-0.008883452322371128,-0.008883452322371128,0.001918413791085368,0.001918413791085368,0.001918413791085368,-0.009226744474164583,-0.009226744474164583,-0.009226744474164583,0.0,0.0,0.0,7.218515540189056
200,2016-08-08,1.9942378732741917,6.940756139494266,8.077641186958475,1.9697870314852197,2.0204987690242677,0.0004600357616054585,0.0004600357616054585,0.0004600357616054585,0.010438202326854757,0.010438202326854757,0.010438202326854757,0.01861396808833503,0.01861396808833503,0.01861396808833503,-0.008635801523085728,-0.008635801523085728,-0.008635801523085728,0.0,0.0,0.0,7.501133419191774
201,2016-08-09,1.9941095617186653,6.832964140764757,7.96982986544566,1.9692820222819698,2.020510653366135,0.0032547414944453755,0.0032547414944453755,0.0032547414944453755,0.002176853959569269,0.002176853959569269,0.002176853959569269,0.0070838844946630175,0.0070838844946630175,0.0070838844946630175,-0.008161772029539124,-0.008161772029539124,-0.008161772029539124,0.0,0.0,0.0,7.377615231392611
202,2016-08-10,1.9939812501631384,6.727843349925241,7.8563598974649995,1.968933993761814,2.0205225377080014,0.005527793532202225,0.005527793532202225,0.005527793532202225,-0.005259444742851526,-0.005259444742851526,-0.005259444742851526,-0.0029927642326952513,-0.0029927642326952513,-0.0029927642326952513,-0.007794474042358501,-0.007794474042358501,-0.007794474042358501,0.0,0.0,0.0,7.268093506515476
203,2016-08-11,1.9938529386076118,6.789201096441664,7.858570899008788,1.9685527007997132,2.0205344220498684,0.0062548790615629705,0.0062548790615629705,0.0062548790615629705,-0.004472204796279498,-0.004472204796279498,-0.004472204796279498,-0.003207060000002736,-0.003207060000002736,-0.003207060000002736,-0.007520023857839734,-0.007520023857839734,-0.007520023857839734,0.0,0.0,0.0,7.278581686408205
204,2016-08-12,1.9937246270520854,6.745340106266734,7.831165717176298,1.9680798686852172,2.020546306391736,0.005364809136240353,0.005364809136240353,0.005364809136240353,-0.005358998855733901,-0.005358998855733901,-0.005358998855733901,-0.003402710102759776,-0.003402710102759776,-0.003402710102759776,-0.007321097889214477,-0.007321097889214477,-0.007321097889214477,0.0,0.0,0.0,7.264796307038538
205,2016-08-13,1.993596315496559,6.558776632605876,7.611434199870988,1.9676070365707208,2.020558190733603,0.0036328820110391722,0.0036328820110391722,0.0036328820110391722,-0.021558155570892037,-0.021558155570892037,-0.021558155570892037,-0.018013732038649095,-0.018013732038649095,-0.018013732038649095,-0.007177305543282114,-0.007177305543282114,-0.007177305543282114,0.0,0.0,0.0,7.033033045722793
206,2016-08-14,1.9934680039410324,6.779420007063093,7.859387019645084,1.967134204456224,2.0205700750754696,0.0019511044299863655,0.0019511044299863655,0.0019511044299863655,-0.003196146647803798,-0.003196146647803798,-0.003196146647803798,0.0019184137911006788,0.0019184137911006788,0.0019184137911006788,-0.0070656648688908405,-0.0070656648688908405,-0.0070656648688908405,0.0,0.0,0.0,7.294324557224333
207,2016-08-15,1.9933396923855056,6.960342901623614,8.139464498486523,1.9666613723417274,2.0206084197067353,0.0006906877171828055,0.0006906877171828055,0.0006906877171828055,0.01234348630235769,0.01234348630235769,0.01234348630235769,0.018613968088342363,0.018613968088342363,0.018613968088342363,-0.006961169503167475,-0.006961169503167475,-0.006961169503167475,0.0,0.0,0.0,7.522845471616459
208,2016-08-16,1.9932113808299792,6.82836553389877,7.940622220912792,1.9661885402272308,2.0207508460981125,-0.00029914300461367086,-0.00029914300461367086,-0.00029914300461367086,-5.2691006681262424e-05,-5.2691006681262424e-05,-5.2691006681262424e-05,0.007083884494647089,0.007083884494647089,0.007083884494647089,-0.006837432496714679,-0.006837432496714679,-0.006837432496714679,0.0,0.0,0.0,7.338293750295343
209,2016-08-17,1.9930830692744528,6.676872124979243,7.747866499378127,1.9657157081127345,2.020885873696236,-0.0011854895873436872,-0.0011854895873436872,-0.0011854895873436872,-0.010845643859751536,-0.010845643859751536,-0.010845643859751536,-0.0029927642326755596,-0.0029927642326755596,-0.0029927642326755596,-0.006667390039732293,-0.006667390039732293,-0.006667390039732293,0.0,0.0,0.0,7.1812021551334855
210,2016-08-18,1.9929547577189262,6.646541245307628,7.721469652388727,1.9652551513715624,2.0210209012943596,-0.001761281693894052,-0.001761281693894052,-0.001761281693894052,-0.01139238771233926,-0.01139238771233926,-0.01139238771233926,-0.0032070600000026336,-0.0032070600000026336,-0.0032070600000026336,-0.006424046018442575,-0.006424046018442575,-0.006424046018442575,0.0,0.0,0.0,7.17247113470809
211,2016-08-19,1.9928264461633998,6.6389226118336735,7.7383577937954,1.9649334617650183,2.021155928892483,-0.0016223119705412693,-0.0016223119705412693,-0.0016223119705412693,-0.011106258846239146,-0.011106258846239146,-0.011106258846239146,-0.0034027101027702296,-0.0034027101027702296,-0.0034027101027702296,-0.006081236772927644,-0.006081236772927644,-0.006081236772927644,0.0,0.0,0.0,7.175651793480292
212,2016-08-20,1.992698134607873,6.5193580212187205,7.547732604088905,1.9646193454172856,2.0212909564906067,-0.0007234573356068115,-0.0007234573356068115,-0.0007234573356068115,-0.024351583830418355,-0.024351583830418355,-0.024351583830418355,-0.018013732038645727,-0.018013732038645727,-0.018013732038645727,-0.005614394456165815,-0.005614394456165815,-0.005614394456165815,0.0,0.0,0.0,6.9878489676293
213,2016-08-21,1.9925698230523465,6.740599860855873,7.862332229942571,1.9643052290695528,2.0214259840887303,0.0003210480333193277,0.0003210480333193277,0.0003210480333193277,-0.0027618252205844946,-0.0027618252205844946,-0.0027618252205844946,0.0019184137911324155,0.0019184137911324155,0.0019184137911324155,-0.005001287045036237,-0.005001287045036237,-0.005001287045036237,0.0,0.0,0.0,7.294106501016931
214,2016-08-22,1.99244151149682,7.059834060577003,8.156566701789963,1.9639866493786573,2.021516031017944,0.0006102574676313785,0.0006102574676313785,0.0006102574676313785,0.015001512211049946,0.015001512211049946,0.015001512211049946,0.018613968088349694,0.018613968088349694,0.018613968088349694,-0.0042227133449311265,-0.0042227133449311265,-0.0042227133449311265,0.0,0.0,0.0,7.555918376917695
215,2016-08-23,1.9923131999412935,6.842972688948668,8.002314110770627,1.963389679883339,2.021509954190788,-0.00026439421024543395,-0.00026439421024543395,-0.00026439421024543395,0.0035563580258021286,0.0035563580258021286,0.0035563580258021286,0.007083884494668069,0.007083884494668069,0.007083884494668069,-0.0032631322586205054,-0.0032631322586205054,-0.0032631322586205054,0.0,0.0,0.0,7.384613501343135
216,2016-08-24,1.992184888385767,6.671350199350547,7.827412411996771,1.962719501335335,2.0214909424401286,-0.0017665204139901557,-0.0017665204139901557,-0.0017665204139901557,-0.006870491783801524,-0.006870491783801524,-0.006870491783801524,-0.002992764232687793,-0.002992764232687793,-0.002992764232687793,-0.002111207137123576,-0.002111207137123576,-0.002111207137123576,0.0,0.0,0.0,7.2318696471838635
217,2016-08-25,1.9920565768302403,6.7172445103945515,7.8108889336039775,1.961933051196762,2.021513448088753,-0.0027798784416681694,-0.0027798784416681694,-0.0027798784416681694,-0.006747186598255671,-0.006747186598255671,-0.006747186598255671,-0.003207060000001292,-0.003207060000001292,-0.003207060000001292,-0.0007602481565862091,-0.0007602481565862091,-0.0007602481565862091,0.0,0.0,0.0,7.232724511306399
218,2016-08-26,1.9919282652747137,6.700246330063967,7.802355434981838,1.9614602190822654,2.021527507964619,-0.002529781257188949,-0.002529781257188949,-0.002529781257188949,-0.005141029674200192,-0.005141029674200192,-0.005141029674200192,-0.0034027101027806865,-0.0034027101027806865,-0.0034027101027806865,0.0007914616857694415,0.0007914616857694415,0.0007914616857694415,0.0,0.0,0.0,7.254976904599677
219,2016-08-27,1.9917999537191873,6.554058502822818,7.668089470827587,1.960987386967769,2.0215415678404858,-0.0012503867257471993,-0.0012503867257471993,-0.0012503867257471993,-0.01672365050113967,-0.01672365050113967,-0.01672365050113967,-0.018013732038642358,-0.018013732038642358,-0.018013732038642358,0.002540468263249887,0.002540468263249887,0.002540468263249887,0.0,0.0,0.0,7.088613663941631
220,2016-08-28,1.9916716421636609,6.9023266177564775,8.02927716402973,1.9604313289929978,2.0215556277163524,1.4368191763666858e-05,1.4368191763666858e-05,1.4368191763666858e-05,0.006410865523342997,0.006410865523342997,0.006410865523342997,0.00191841379107884,0.00191841379107884,0.00191841379107884,0.004478083540500489,0.004478083540500489,0.004478083540500489,0.0,0.0,0.0,7.42193630904694
221,2016-08-29,1.9915433306081343,7.112388923285079,8.301548695968968,1.9600417227387759,2.021700704469376,0.0003059628892913014,0.0003059628892913014,0.0003059628892913014,0.025510393409821364,0.025510393409821364,0.025510393409821364,0.01861396808832961,0.01861396808832961,0.01861396808832961,0.0065904624322004534,0.0065904624322004534,0.0065904624322004534,0.0,0.0,0.0,7.708690929162688
222,2016-08-30,1.9914150190526074,7.029982569872192,8.1494569703308,1.9596324652255448,2.0219167688809523,-0.00046469462612665083,-0.00046469462612665083,-0.00046469462612665083,0.015478009382447002,0.015478009382447002,0.015478009382447002,0.007083884494667965,0.007083884494667965,0.007083884494667965,0.008858819513905686,0.008858819513905686,0.008858819513905686,0.0,0.0,0.0,7.555215801662871
223,2016-08-31,1.991286707497081,6.873189977718192,8.034866601082514,1.9593904850666675,2.0221289710180086,-0.001539603089374722,-0.001539603089374722,-0.001539603089374722,0.006727414532319236,0.006727414532319236,0.006727414532319236,-0.002992764232686132,-0.002992764232686132,-0.002992764232686132,0.011259781854380087,0.011259781854380087,0.011259781854380087,0.0,0.0,0.0,7.423739594012036
224,2016-09-01,1.9911583959415546,6.897998357943436,8.06016782692591,1.9589909135306653,2.0223411731550653,-0.002079232660926209,-0.002079232660926209,-0.002079232660926209,0.008479577696475855,0.008479577696475855,0.008479577696475855,-0.003207059999993365,-0.003207059999993365,-0.003207059999993365,0.013765870357395429,0.013765870357395429,0.013765870357395429,0.0,0.0,0.0,7.448722776260518
225,2016-09-02,1.991030084386028,6.922462443776529,8.08949683154412,1.95841443649947,2.0225259675459264,-0.0019212475230756447,-0.0019212475230756447,-0.0019212475230756447,0.011022140670678996,0.011022140670678996,0.011022140670678996,-0.003402710102736104,-0.003402710102736104,-0.003402710102736104,0.016346098296490745,0.016346098296490745,0.016346098296490745,0.0,0.0,0.0,7.485557504939213
226,2016-09-03,1.9909017728305012,6.731731058304888,7.880741042796437,1.9581982757201215,2.022591442350877,-0.001615679654933905,-0.001615679654933905,-0.001615679654933905,-0.0006627393877131245,-0.0006627393877131245,-0.0006627393877131245,-0.018013732038641844,-0.018013732038641844,-0.018013732038641844,0.018966672305862627,0.018966672305862627,0.018966672305862627,0.0,0.0,0.0,7.312478876050551
227,2016-09-04,1.9907734612749748,7.057463247953547,8.257320767441023,1.957982114940773,2.0226569171558286,-0.0017343216644551073,-0.0017343216644551073,-0.0017343216644551073,0.021775870183435013,0.021775870183435013,0.021775870183435013,0.0019184137911105801,0.0019184137911105801,0.0019184137911105801,0.021591778056779542,0.021591778056779542,0.021591778056779542,0.0,0.0,0.0,7.645553872418468
228,2016-09-05,1.9906451497194484,7.376972620410944,8.592901479337055,1.9577183681244918,2.022718977266452,-0.002159010156292505,-0.002159010156292505,-0.002159010156292505,0.04063938822333384,0.04063938822333384,0.04063938822333384,0.018613968088336943,0.018613968088336943,0.018613968088336943,0.024184430291289406,0.024184430291289406,0.024184430291289406,0.0,0.0,0.0,7.937066517617272
229,2016-09-06,1.9905168381639218,7.208712277914462,8.451792991900776,1.957408318495161,2.022762260576891,-0.002075155472869568,-0.002075155472869568,-0.002075155472869568,0.03171609390287349,0.03171609390287349,0.03171609390287349,0.007083884494667857,0.007083884494667857,0.007083884494667857,0.0267073648810752,0.0267073648810752,0.0267073648810752,0.0,0.0,0.0,7.796292164262481
230,2016-09-07,1.9903885266083954,7.167237160898782,8.308441702917758,1.9571003121616282,2.022828655885574,-0.0007148565541984513,-0.0007148565541984513,-0.0007148565541984513,0.025416328403796595,0.025416328403796595,0.025416328403796595,-0.0029927642326844674,-0.0029927642326844674,-0.0029927642326844674,0.02912394919067952,0.02912394919067952,0.02912394919067952,0.0,0.0,0.0,7.698125787812383
231,2016-09-08,1.9902602150528688,7.227511269578344,8.430524914309338,1.956798272941514,2.02294762947625,0.00183663017197131,0.00183663017197131,0.00183663017197131,0.03002865646763142,0.03002865646763142,0.03002865646763142,-0.003207060000006431,-0.003207060000006431,-0.003207060000006431,0.031399086295666546,0.031399086295666546,0.031399086295666546,0.0,0.0,0.0,7.768095736085294
232,2016-09-09,1.9901319034973421,7.236417114704978,8.456992993459595,1.9564781696071685,2.023066603066926,0.004537881701441596,0.004537881701441596,0.004537881701441596,0.034635260161425485,0.034635260161425485,0.034635260161425485,-0.0034027101027465593,-0.0034027101027465593,-0.0034027101027465593,0.03350008856273044,0.03350008856273044,0.03350008856273044,0.0,0.0,0.0,7.838603078552407
233,2016-09-10,1.9900035919418155,7.109199709167157,8.326085024099887,1.9562099229953407,2.023243750129459,0.006114476675857941,0.006114476675857941,0.006114476675857941,0.023498241383464406,0.023498241383464406,0.023498241383464406,-0.01801373203864872,-0.01801373203864872,-0.01801373203864872,0.03539749674625518,0.03539749674625518,0.03539749674625518,0.0,0.0,0.0,7.665771631275047
234,2016-09-11,1.9898752803862891,7.411609598931208,8.66720550392744,1.9560270483723925,2.023289720854667,0.005976353612712391,0.005976353612712391,0.005976353612712391,0.04496058948412837,0.04496058948412837,0.04496058948412837,0.0019184137911258895,0.0019184137911258895,0.0019184137911258895,0.03706582208029008,0.03706582208029008,0.03706582208029008,0.0,0.0,0.0,7.99919767473568
